Type,Subtype,Name,File,RawX,RawY,RawZ,id,Drop,LootSpawnInfo,SpawnConditions,Clazz
npc,npc_other,npcSacramentSoldierSpearMaleB,Assets/worlds/isolaSacra/sacrament/sacramentA/npcs/npcs.unity,18112772,4844722,15093313,"2022817668,1328724989,-1049596516,75048458","","","{""requiredSpawnConditions"":{""questSteps"":[],""quests"":[{""questGuid"":""3723036162959996460"",""state"":""Completed"",""conditionType"":""And""}],""worldEvents"":[],""timesOfDay"":[],""hasItems"":[],""hasModifiers"":[],""activities"":[],""boons"":[],""hasGold"":null},""disableConditions"":null,""respawnConditions"":null}",Moon.Forsaken.NpcInstance
npc,enemies,risenNormalEnemySpawner (3-4p),Assets/worlds/isolaSacra/outskirts/outskirtsA/eastLoop/risen/interactives/interactives.unity,6571945,2331564,4531766,"2023546008,1190040387,1745309096,687374159","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Risen"",""Normal""],""noneTags"":[""Armor"",""Shield""],""spawnConditions"":[""Quantum.QuantumConditionPlayerCount""]}","",.DynamicSpawner
herb,mushroom,mushroomOrangeAView,Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,32339542,6479742,17093700,"2025957155,1321083718,-1758231140,1841595656","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""334358031176021315""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
food,tomato,tomatoAView,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,16005426,4581666,26179246,"2026449093,1173780766,-1032608871,-1874986047","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""4122645235203468911""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
npc,enemies,risenRangedEnemySpawner,Assets/worlds/isolaSacra/outskirts/outskirtsA/westBonfireTower/risen/interactives/interactives.unity,1803703,1095255,9529137,"2029204589,1215196436,-489653831,769537725","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Risen"",""Ranged""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
interactible,ladder,ladder,Assets/worlds/isolaSacra/hills/hillsA/interactives/interactives.unity,14347654,5476507,-4096867,"2029411052,1336740484,-1115088972,889031918","","","",Moon.Forsaken.LadderView
herb,mushroom,mushroomOrangeAView,Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,34813380,6242894,17396204,"2029606251,1110099744,1612930977,618720151","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""334358031176021315""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
food,firebrandberry,firebrandberryView (1),Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/artIrmgard/artIrmgard.unity,16860920,4151728,36752192,"2030009006,1151292769,-1325753952,-473736711","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""180833899404673680""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
npc,enemies,npcBalakTawBow,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/northArea/default/interactives/interactives.unity,12508247,5396154,27592006,"2032886168,1120389374,-1525933136,-84804924","","","",Moon.Forsaken.NpcInstance
herb,artemisia,artemisiaHerbView,Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,5062332,834672,3931306,"2033394944,1118946994,1020758963,1474480346","{""groups"":[{""chances"":[{""chance"":50,""count"":1},{""chance"":50,""count"":2}],""items"":[{""specificItem"":[""2271648021907577248""],""filterPool"":[]}]},{""chances"":[{""chance"":75,""count"":0},{""chance"":25,""count"":1}],""items"":[{""specificItem"":[""3240160386219145278""],""filterPool"":[]},{""specificItem"":[""4557901951379879815""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
npc,enemies,npcCreepHeart,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/interactives/interactives.unity,15558526,5151738,28450826,"2034707636,1129565057,-1911889530,-914440495","","","{""requiredSpawnConditions"":null,""disableConditions"":null,""respawnConditions"":{""questSteps"":[],""quests"":[{""questGuid"":""2830529973870807155"",""state"":""Inactive"",""conditionType"":""And""}],""worldEvents"":[],""timesOfDay"":[],""hasItems"":[],""hasModifiers"":[],""activities"":[],""boons"":[],""hasGold"":null}}",Moon.Forsaken.NpcInstance
npc,animal,crittersEnemySpawner,Assets/worlds/isolaSacra/mountainPass/mountainPassA/farmHouse/plaguedHumanAndBoarskin/interactives/interactives.unity,29913318,7107489,13913292,"2036038468,1239224678,783149237,-321989098","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Critters""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
interactible,door,fortressOutskirtsDrawBridge,Assets/worlds/isolaSacra/hills/hillsA/interactives/interactives.unity,4295636,3792588,-4120652,"2037583032,1328618946,-2014547048,-438263024","","","",Moon.Forsaken.DoorView
ore,silver,silverOreResourceView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,16101569,1971607,-2546009,"2038290398,1230558343,1364076464,753744934","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3172688301877486470""],""filterPool"":[]}]},{""chances"":[{""chance"":65,""count"":0},{""chance"":35,""count"":1}],""items"":[{""specificItem"":[],""filterPool"":[""Rock""]}]},{""chances"":[{""chance"":99,""count"":0},{""chance"":1,""count"":1}],""items"":[{""specificItem"":[],""filterPool"":[""Gem""]}]}]}","","",Moon.Forsaken.OreVeinView
interactible,door,doorOneHinge,Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,12303291,4241081,31754140,"2039464953,1251997246,1015941248,-484451358","","","",Moon.Forsaken.DoorView
spawner,spawner,shinyLootSpawner,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/watermill/default/interactives/interactives.unity,18892456,3754164,22529572,"204004061,1228108032,1146080443,1260377108","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""Shiny""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
interactible,platform,movingPlatform,Assets/worlds/isolaSacra/mountainPass/mountainPassA/interactives/interactives.unity,30252894,6168643,22382242,"2041317005,1244299888,-1280527450,-1527134416","","","",Moon.Forsaken.MovingPlatformView
interactible,lever,pushCogView,Assets/worlds/isolaSacra/fortress/fortressA/interactives/interactives.unity,-7762084,2552627,5546967,"2042171728,1338151898,1230571144,-228559756","","","",Moon.Forsaken.PushCogView
npc,enemies,tanthNormalRangedEnemySpawner,Assets/worlds/isolaSacra/hills/hillsA/lumberyard/beastAndBoarskinAndTanth/interactives/interactives.unity,8783056,4699567,-5911965,"2045627083,1159075244,1747514026,1872937636","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Tanth"",""Normal"",""Ranged""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
interactible,lever,leverView,Assets/worlds/isolaSacra/hills/hillsACoastConnection/interactives/interactives.unity,4482689,3959622,-1119427,"2045968236,1191527805,1038016938,1866931978","","","",Moon.Forsaken.LeverView
herb,mushroom,mushroomOrangeAView,Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,3350474,3325268,10551625,"2046198052,1317976760,80360073,1723688687","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""334358031176021315""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
wood,spruce,spruceBPickupView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,10888986,3559338,-2365960,"2048164971,1247592754,1425857196,1964332382","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""2466785325384271848""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""3062785446694052011""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
npc,npc_other,npcWarrenTheShopper,Assets/worlds/isolaSacra/sacrament/sacramentA/npcs/npcs.unity,11801720,2704670,11384914,"2049402411,1275503161,-1663017078,206993392","","","{""requiredSpawnConditions"":null,""disableConditions"":{""questSteps"":[],""quests"":[{""questGuid"":""2344511009826408226"",""state"":""Completed"",""conditionType"":""And""}],""worldEvents"":[],""timesOfDay"":[],""hasItems"":[],""hasModifiers"":[],""activities"":[],""boons"":[],""hasGold"":null},""respawnConditions"":null}",Moon.Forsaken.NpcInstance
food,potato,potatoesAView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,13611406,3485198,-9739208,"2049650499,1230639832,-1642827598,199064205","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""2021943158973951263""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
wood,pine,pineIView,Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,6549668,2322727,4847698,"2050333672,1226005179,-824673373,-1909869786","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3191183561878509088""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""1370552893263282844""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
herb,artemisia,direNettleAView,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/interactives/interactives.unity,18319582,3320956,19229142,"2056253845,1275543961,-1287061578,-1345109615","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""4148592465844323776""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
spawner,spawner,shinyLootSpawner,Assets/worlds/isolaSacra/fortress/fortressA/cathedral/risenB/interactives/interactives.unity,-2598502,2458758,5342822,"2057494415,1247869120,1305310086,60215806","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Shiny""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
food,horseshoe_crab,horseshoeCrabPickupView,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,9383500,2225237,29280552,"2060233008,1114942768,-176090222,-1786986898","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""3471571811583308745""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
fishing,carp,carpFishingSpotPickupView,Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,-557711,644087,10806231,"2060982604,1116117323,58890407,-530245275","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3974289298266048918""],""filterPool"":[]}]},{""chances"":[{""chance"":80,""count"":0},{""chance"":10,""count"":1},{""chance"":5,""count"":2},{""chance"":3,""count"":3}],""items"":[{""specificItem"":[],""filterPool"":[""Rock""]},{""specificItem"":[],""filterPool"":[""Gem""]},{""specificItem"":[],""filterPool"":[""Ember""]},{""specificItem"":[],""filterPool"":[""Gear""]},{""specificItem"":[],""filterPool"":[""Ring""]}]}]}","","",Moon.Forsaken.FarmableResourceView
herb,lithops,lithopsHerbView,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,18864046,4217831,25938674,"206105468,1261971025,-676870523,-1586528572","{""groups"":[{""chances"":[{""chance"":50,""count"":1},{""chance"":50,""count"":2}],""items"":[{""specificItem"":[""2460116408179348514""],""filterPool"":[]}]},{""chances"":[{""chance"":75,""count"":0},{""chance"":25,""count"":1}],""items"":[{""specificItem"":[""2690174942439099494""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
bonfire,bonfire,fireplaceView,Assets/worlds/isolaSacra/hills/hillsA/interactives/interactives.unity,15336800,1639314,-243448,"2061974662,1081708595,1893349311,-590980925","","","",Moon.Forsaken.BonfireView
npc,enemies,npcBoarskinSplinterSword,Assets/worlds/isolaSacra/mountainPass/mountainPassA/entranceBanditCamp/boarskin/interactives/interactives.unity,24601436,6144104,15177199,"2062216721,1242110585,1897423533,-1106223051","","","",Moon.Forsaken.NpcInstance
food,horseshoe_crab,horseshoeCrabView,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,18536436,2059433,20159614,"2062310055,1198075647,593233325,-1912253035","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""3471571811583308745""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
npc,npc_other,npcCasparFollowRequest,Assets/worlds/isolaSacra/sacrament/sacramentA/npcs/npcs.unity,15979643,3611688,11960320,"2065751087,1336367451,1519954321,89547057","","","{""requiredSpawnConditions"":{""questSteps"":[{""questGuid"":""181637750654751853"",""state"":""Completed"",""conditionType"":""And""}],""quests"":[],""worldEvents"":[],""timesOfDay"":[],""hasItems"":[],""hasModifiers"":[],""activities"":[],""boons"":[],""hasGold"":null},""disableConditions"":{""questSteps"":[{""questGuid"":""109661595358761334"",""state"":""Completed"",""conditionType"":""And""}],""quests"":[],""worldEvents"":[],""timesOfDay"":[],""hasItems"":[],""hasModifiers"":[],""activities"":[],""boons"":[],""hasGold"":null},""respawnConditions"":null}",Moon.Forsaken.NpcInstance
herb,mushroom,mushroomOrangeAPickupView (2),Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,27119654,7909818,23320678,"2065935375,1183122122,-269502554,1102375875","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""334358031176021315""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
herb,lithops,lithopsHerbView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,14265895,3462141,-8697724,"2070098429,1329002652,391546533,-854527895","{""groups"":[{""chances"":[{""chance"":50,""count"":1},{""chance"":50,""count"":2}],""items"":[{""specificItem"":[""2460116408179348514""],""filterPool"":[]}]},{""chances"":[{""chance"":75,""count"":0},{""chance"":25,""count"":1}],""items"":[{""specificItem"":[""2690174942439099494""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
interactible,readable,readableViewPosterGenericHolder,Assets/worlds/isolaSacra/sacrament/sacramentA/interactivesLoreItems/interactivesLoreItems.unity,9864237,3385541,9683337,"2071850060,1221571753,-268422467,864897183","","","",Moon.Forsaken.GeneralReadableView
npc,enemies,npcBalakTawSpear,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/watermill/default/interactives/interactives.unity,17920164,2940645,21312962,"2075626725,1214839006,473137848,-1291373810","","","",Moon.Forsaken.NpcInstance
spawner,spawner,mediumChestSmallChestLootSpawner,Assets/worlds/isolaSacra/mountainPass/mountainPassA/centralCave/boarskin/interactives/interactives.unity,28770960,5765453,16013722,"2077337535,1296118826,1759330965,636732617","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""MediumChest"",""SmallChest""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
interactible,other,respecStatueView,Assets/worlds/isolaSacra/sacrament/sacramentA/castle/castle.unity,16724335,6458410,17681920,"207771097,1092598471,-154493541,292811082","","","",Moon.Forsaken.RespecStatueView
interactible,entrance,toSewers,Assets/worlds/isolaSacra/mountainPass/mountainPassA/interactives/interactives.unity,35659428,6914005,25802912,"2078168654,1238101733,1334695593,770071419","","","",Moon.Forsaken.PuzzleView
interactible,ladder,ladder,Assets/activities/npcActivities/danosActivities/vendorUpgrades/danos/level3/level3/art/art.unity,16734290,3729653,13048742,"2078574420,1340293253,750783892,1619285451","","","",Moon.Forsaken.LadderView
wood,birch,birchDView,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,18874794,3476708,24287818,"2081655147,1118683767,1789705635,924367288","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3703354541582648915""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""1901150899890273318""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
interactible,entrance,sewerTeleport,Assets/worlds/isolaSacra/sacrament/sacramentA/interactives/interactives.unity,13817151,2549940,17846370,"2081982405,1189522454,-74454854,1189886613","","","{""requiredSpawnConditions"":{""questSteps"":[],""quests"":[{""questGuid"":""4388173644832162255"",""state"":""Completed"",""conditionType"":""And""}],""worldEvents"":[],""timesOfDay"":[],""hasItems"":[],""hasModifiers"":[],""activities"":[],""boons"":[],""hasGold"":null},""disableConditions"":null,""respawnConditions"":null}",Moon.Forsaken.TriggerZoneView
interactible,platform,movingPlatform,Assets/worlds/isolaSacra/mountainPass/mountainPassA/interactives/interactives.unity,27993702,7559577,20828652,"2083469239,1285048698,765638587,773507016","","","",Moon.Forsaken.MovingPlatformView
wood,spruce,spruceKView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,14924515,3519610,-11525161,"2084329573,1246490983,-865748055,-478335984","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""2466785325384271848""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""3062785446694052011""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
